event_id,user_id,product_id,action,context,timestamp
evt_005503,276,177,remove_from_cart,cart,2026-01-07 05:09:24
evt_004304,216,37,add_to_cart,product_detail,2026-01-25 08:16:02
evt_005449,273,41,search_click,search_results,2026-01-20 04:14:09
evt_000902,46,145,rate_review,product_detail,2026-01-30 20:30:07
evt_006782,340,198,add_to_cart,cart,2026-01-07 23:13:40
evt_007734,387,69,view,home_page,2026-01-09 12:22:47
evt_003801,191,17,view,search_results,2026-01-22 20:44:38
evt_006431,322,195,view,search_results,2026-01-10 21:45:54
evt_005548,278,8,view,search_results,2026-01-08 06:36:54
evt_002207,111,193,add_to_cart,cart,2026-01-02 18:18:01
evt_006325,317,133,purchase,checkout,2026-01-01 17:39:44
evt_001660,83,162,view,product_detail,2026-01-23 23:04:18
evt_005242,263,71,view,product_detail,2026-01-21 16:43:28
evt_000062,4,139,rate_review,product_detail,2026-01-15 03:23:44
evt_004456,223,108,view,product_detail,2026-01-08 23:57:11
evt_009093,455,174,view,search_results,2026-01-18 23:00:22
evt_001576,79,186,view,search_results,2026-01-20 20:12:48
evt_009028,452,24,add_to_wishlist,product_detail,2026-01-05 18:25:45
evt_001094,55,164,rate_review,product_detail,2026-01-17 18:30:28
evt_008492,425,196,rate_review,product_detail,2026-01-11 23:48:20
evt_004346,218,15,search_click,search_results,2026-01-18 14:46:45
evt_008494,425,52,view,product_detail,2026-01-11 16:10:15
evt_002763,139,35,remove_from_cart,cart,2026-01-08 02:10:08
evt_002596,130,179,share,product_detail,2026-01-04 13:32:57
evt_000632,32,77,remove_from_cart,cart,2026-01-24 16:51:29
evt_002778,139,129,search_click,search_results,2026-01-08 00:23:44
evt_006676,334,13,search_click,search_results,2026-01-02 08:50:35
evt_007626,382,59,add_to_wishlist,home_page,2026-01-13 08:15:55
evt_002630,132,35,view,search_results,2026-01-02 01:51:12
evt_002285,115,106,add_to_cart,product_detail,2026-01-26 21:49:47
evt_001134,57,191,view,search_results,2026-01-25 07:23:39
evt_002946,148,199,view,search_results,2026-01-10 17:58:45
evt_005110,256,130,view,product_detail,2026-01-10 15:28:45
evt_002463,124,104,add_to_wishlist,home_page,2026-01-05 14:22:07
evt_007023,352,25,add_to_cart,cart,2026-01-19 08:10:39
evt_009012,451,30,view,home_page,2026-01-02 00:56:37
evt_004736,237,103,add_to_wishlist,product_detail,2026-01-17 17:00:35
evt_004428,222,100,view,category_page,2026-01-09 03:46:15
evt_001693,85,26,view,product_detail,2026-01-24 16:14:10
evt_007413,371,111,add_to_wishlist,home_page,2026-01-30 07:23:01
evt_001661,84,80,view,product_detail,2026-01-18 12:30:29
evt_008417,421,146,view,category_page,2026-01-26 11:26:08
evt_008855,443,178,view,product_detail,2026-01-18 19:27:02
evt_008541,428,65,view,product_detail,2026-01-18 05:04:20
evt_005125,257,28,purchase,checkout,2026-01-06 21:26:16
evt_002037,102,12,search_click,search_results,2026-01-09 09:14:07
evt_000423,22,142,share,product_detail,2026-01-26 18:47:01
evt_003509,176,108,purchase,checkout,2026-01-29 06:52:36
evt_004171,209,34,view,product_detail,2026-01-04 15:57:02
evt_002622,132,127,add_to_cart,product_detail,2026-01-02 15:26:12
evt_003973,199,100,search_click,search_results,2026-01-03 22:46:19
evt_006713,336,86,remove_from_cart,cart,2026-01-19 06:10:12
evt_009397,470,17,view,category_page,2026-01-29 06:32:40
evt_005698,285,160,purchase,cart,2026-01-20 23:31:52
evt_003555,178,58,view,home_page,2026-01-19 10:07:59
evt_002124,107,54,add_to_cart,cart,2026-01-29 03:08:17
evt_001830,92,67,view,search_results,2026-01-21 06:43:02
evt_005850,293,18,add_to_wishlist,product_detail,2026-01-25 08:43:30
evt_007082,355,131,rate_review,product_detail,2026-01-25 17:52:17
evt_001717,86,99,view,category_page,2026-01-22 04:24:46
evt_004129,207,84,add_to_cart,home_page,2026-01-21 13:35:32
evt_006839,342,6,view,home_page,2026-01-30 00:36:54
evt_004462,224,44,rate_review,product_detail,2026-01-19 23:36:38
evt_004985,250,103,view,home_page,2026-01-15 04:09:29
evt_000076,4,184,view,search_results,2026-01-15 08:41:25
evt_004359,218,150,view,product_detail,2026-01-18 01:26:19
evt_003390,170,165,remove_from_cart,cart,2026-01-06 04:49:57
evt_005952,298,141,add_to_cart,cart,2026-01-13 16:08:09
evt_006941,348,37,view,home_page,2026-01-13 19:25:19
evt_008530,427,76,view,search_results,2026-01-13 13:07:47
evt_005317,266,87,share,product_detail,2026-01-01 19:51:32
evt_009133,457,20,view,home_page,2026-01-14 01:29:27
evt_004051,203,157,view,product_detail,2026-01-12 23:26:00
evt_005997,300,48,add_to_cart,product_detail,2026-01-23 00:54:30
evt_007896,395,159,search_click,search_results,2026-01-11 05:18:57
evt_003505,176,119,add_to_cart,cart,2026-01-29 16:21:51
evt_003768,189,160,view,category_page,2026-01-26 23:16:57
evt_007850,393,24,view,home_page,2026-01-15 13:20:33
evt_000611,31,175,view,home_page,2026-01-29 23:47:40
evt_002821,142,27,search_click,search_results,2026-01-01 13:40:59
evt_006910,346,163,rate_review,product_detail,2026-01-22 01:04:35
evt_007906,396,49,view,category_page,2026-01-05 04:26:43
evt_009046,453,156,view,search_results,2026-01-28 14:39:28
evt_003903,196,40,add_to_cart,cart,2026-01-22 19:31:54
evt_003546,178,99,add_to_cart,cart,2026-01-19 23:11:01
evt_002578,129,81,add_to_cart,product_detail,2026-01-02 01:25:30
evt_000920,46,145,view,product_detail,2026-01-30 18:03:55
evt_006256,313,21,remove_from_cart,cart,2026-01-04 07:03:50
evt_000854,43,105,view,product_detail,2026-01-01 08:28:59
evt_002993,150,129,view,category_page,2026-01-13 11:06:59
evt_008292,415,38,purchase,checkout,2026-01-10 08:48:03
evt_000922,47,89,add_to_cart,cart,2026-01-05 06:06:45
evt_000398,20,174,search_click,search_results,2026-01-20 22:58:11
evt_007883,395,78,add_to_cart,product_detail,2026-01-11 20:19:45
evt_007773,389,172,add_to_wishlist,home_page,2026-01-26 07:07:52
evt_009289,465,11,view,category_page,2026-01-11 05:44:35
evt_006982,350,96,view,category_page,2026-01-05 05:05:28
evt_008698,435,164,view,search_results,2026-01-29 10:22:10
evt_007573,379,138,purchase,cart,2026-01-24 08:44:29
evt_001198,60,72,view,home_page,2026-01-18 19:36:37
evt_008808,441,158,add_to_cart,home_page,2026-01-27 09:31:40
evt_004246,213,157,view,home_page,2026-01-18 06:19:06
evt_005554,278,144,view,category_page,2026-01-08 14:24:17
evt_008303,416,123,view,product_detail,2026-01-18 12:50:56
evt_008435,422,50,add_to_cart,cart,2026-01-05 03:01:05
evt_003633,182,111,search_click,search_results,2026-01-12 16:57:22
evt_002912,146,142,view,search_results,2026-01-22 17:00:16
evt_008458,423,10,view,search_results,2026-01-08 15:04:33
evt_002920,146,91,view,search_results,2026-01-22 23:02:09
evt_003708,186,131,view,home_page,2026-01-22 05:09:34
evt_001875,94,161,view,home_page,2026-01-01 03:26:27
evt_002592,130,67,add_to_cart,cart,2026-01-04 23:39:26
evt_009292,465,156,view,home_page,2026-01-11 09:39:22
evt_000777,39,148,add_to_cart,home_page,2026-01-24 09:47:01
evt_002978,149,39,view,category_page,2026-01-25 18:17:03
evt_009254,463,170,view,search_results,2026-01-15 07:13:22
evt_003905,196,188,view,home_page,2026-01-22 14:08:35
evt_003394,170,76,view,search_results,2026-01-06 16:00:19
evt_008520,426,32,view,category_page,2026-01-08 22:10:17
evt_002309,116,2,view,search_results,2026-01-11 00:21:36
evt_003317,166,30,view,product_detail,2026-01-08 15:26:38
evt_001552,78,83,search_click,search_results,2026-01-20 13:47:48
evt_000526,27,144,view,home_page,2026-01-20 13:11:56
evt_003813,191,127,view,product_detail,2026-01-22 12:04:48
evt_006461,324,2,view,category_page,2026-01-16 23:05:01
evt_007675,384,32,remove_from_cart,cart,2026-01-20 08:29:35
evt_005874,294,44,add_to_wishlist,home_page,2026-01-22 14:11:40
evt_001434,72,115,rate_review,product_detail,2026-01-31 00:00:25
evt_005427,272,52,view,product_detail,2026-01-30 08:46:13
evt_003868,194,161,add_to_cart,home_page,2026-01-13 14:23:54
evt_004892,245,139,search_click,search_results,2026-01-13 11:39:29
evt_007264,364,177,add_to_cart,home_page,2026-01-14 00:13:39
evt_001391,70,64,search_click,search_results,2026-01-22 18:12:05
evt_005271,264,12,view,home_page,2026-01-03 12:48:30
evt_004872,244,41,view,home_page,2026-01-16 20:07:29
evt_007770,389,19,add_to_cart,home_page,2026-01-26 14:58:26
evt_006903,346,196,purchase,checkout,2026-01-22 09:57:22
evt_004341,218,57,search_click,search_results,2026-01-18 16:54:22
evt_004005,201,48,add_to_cart,product_detail,2026-01-31 03:27:11
evt_003588,180,197,view,category_page,2026-01-15 03:44:49
evt_008911,446,43,add_to_wishlist,product_detail,2026-01-10 12:19:39
evt_005913,296,103,search_click,search_results,2026-01-04 07:36:32
evt_003422,172,79,view,product_detail,2026-01-22 06:43:15
evt_001714,86,148,add_to_wishlist,product_detail,2026-01-22 18:45:52
evt_006646,333,73,view,search_results,2026-01-30 14:29:44
evt_007928,397,21,add_to_wishlist,product_detail,2026-01-30 07:48:11
evt_008164,409,12,purchase,checkout,2026-01-30 15:58:32
evt_001522,77,199,add_to_cart,cart,2026-01-07 16:47:49
evt_006755,338,31,view,product_detail,2026-01-13 19:46:12
evt_006560,328,86,view,product_detail,2026-01-17 21:30:35
evt_002929,147,184,search_click,search_results,2026-01-27 07:46:59
evt_000275,14,120,purchase,checkout,2026-01-26 19:54:03
evt_006544,328,144,rate_review,product_detail,2026-01-17 04:33:17
evt_007263,364,127,view,category_page,2026-01-14 20:01:43
evt_002619,131,24,search_click,search_results,2026-01-14 02:47:32
evt_008268,414,99,view,home_page,2026-01-26 12:35:28
evt_008060,403,125,search_click,search_results,2026-01-09 13:23:56
evt_001279,64,67,add_to_cart,product_detail,2026-01-07 14:49:23
evt_000484,25,36,add_to_cart,product_detail,2026-01-18 17:59:12
evt_001866,94,93,add_to_cart,home_page,2026-01-01 17:29:38
evt_000274,14,66,add_to_cart,cart,2026-01-26 09:17:46
evt_001105,56,49,purchase,cart,2026-01-17 14:18:17
evt_004971,249,1,add_to_cart,product_detail,2026-01-05 01:36:23
evt_004528,227,56,remove_from_cart,cart,2026-01-04 12:02:31
evt_004577,229,130,add_to_cart,cart,2026-01-15 17:00:51
evt_005447,273,32,view,search_results,2026-01-20 01:54:59
evt_008665,434,84,purchase,checkout,2026-01-26 20:31:03
evt_004858,243,175,search_click,search_results,2026-01-06 10:20:12
evt_000586,30,115,view,search_results,2026-01-20 12:00:04
evt_004042,203,161,view,category_page,2026-01-12 20:12:59
evt_003706,186,79,add_to_wishlist,home_page,2026-01-22 15:52:48
evt_003326,167,85,add_to_cart,home_page,2026-01-24 04:55:39
evt_003679,184,122,view,category_page,2026-01-31 15:06:44
evt_009551,478,62,remove_from_cart,cart,2026-01-16 16:08:31
evt_002795,140,102,search_click,search_results,2026-01-14 11:26:58
evt_000463,24,43,purchase,checkout,2026-01-04 12:47:57
evt_003400,170,129,view,search_results,2026-01-06 03:18:15
evt_008498,425,69,add_to_wishlist,home_page,2026-01-11 10:41:39
evt_006588,330,140,add_to_cart,home_page,2026-01-23 14:32:22
evt_007736,387,144,rate_review,product_detail,2026-01-09 22:09:53
evt_000864,44,81,view,category_page,2026-01-04 11:52:42
evt_001829,92,11,view,search_results,2026-01-21 20:55:04
evt_006809,341,63,view,home_page,2026-01-16 06:07:41
evt_007457,373,11,view,product_detail,2026-01-12 18:08:56
evt_009932,497,160,search_click,search_results,2026-01-29 05:14:45
evt_004514,226,137,search_click,search_results,2026-01-09 17:57:18
evt_007224,362,63,add_to_cart,product_detail,2026-01-16 05:30:13
evt_004582,230,145,rate_review,product_detail,2026-01-09 08:35:07
evt_008052,403,99,search_click,search_results,2026-01-09 20:51:15
evt_002853,143,154,search_click,search_results,2026-01-12 07:52:09
evt_001003,51,73,purchase,checkout,2026-01-04 03:56:09
evt_003866,194,107,search_click,search_results,2026-01-13 13:43:51
evt_006347,318,150,view,category_page,2026-01-25 06:08:41
evt_009820,491,9,add_to_wishlist,product_detail,2026-01-21 03:29:28
evt_004177,209,63,view,home_page,2026-01-04 04:24:21
evt_007290,365,56,add_to_wishlist,home_page,2026-01-25 01:49:02
evt_003129,157,95,share,home_page,2026-01-04 07:03:01
evt_008233,412,70,view,product_detail,2026-01-30 14:30:12
evt_008146,408,180,add_to_wishlist,product_detail,2026-01-02 06:59:58
evt_000070,4,123,view,home_page,2026-01-15 02:04:15
evt_005820,291,79,view,category_page,2026-01-10 14:09:20
evt_006802,341,93,add_to_cart,home_page,2026-01-16 13:18:00
evt_005108,256,8,add_to_cart,home_page,2026-01-10 16:24:23
evt_005191,260,141,view,product_detail,2026-01-05 10:45:28
evt_006877,344,148,rate_review,product_detail,2026-01-15 00:54:02
evt_005444,273,62,add_to_wishlist,product_detail,2026-01-20 16:30:01
evt_004657,233,5,search_click,search_results,2026-01-03 07:01:28
evt_005658,283,23,view,product_detail,2026-01-15 04:20:27
evt_006898,345,157,search_click,search_results,2026-01-07 15:27:45
evt_001957,98,20,add_to_cart,home_page,2026-01-22 07:47:39
evt_003338,167,68,view,product_detail,2026-01-24 04:36:47
evt_007335,367,49,add_to_cart,product_detail,2026-01-08 19:29:05
evt_004183,210,35,purchase,checkout,2026-01-14 00:24:27
evt_000819,41,198,rate_review,product_detail,2026-01-13 00:36:27
evt_004326,217,35,view,home_page,2026-01-30 15:13:57
evt_000175,9,126,remove_from_cart,cart,2026-01-03 15:47:02
evt_007501,376,186,view,product_detail,2026-01-03 04:03:57
evt_005346,268,140,add_to_cart,cart,2026-01-09 11:46:12
evt_006421,322,94,search_click,search_results,2026-01-10 15:35:51
evt_005482,275,185,view,product_detail,2026-01-23 21:52:45
evt_002378,119,80,add_to_wishlist,home_page,2026-01-08 17:17:10
evt_006851,343,142,view,home_page,2026-01-08 08:09:07
evt_003778,189,22,add_to_cart,cart,2026-01-26 08:11:08
evt_005965,299,195,purchase,checkout,2026-01-03 02:24:48
evt_001785,90,147,rate_review,product_detail,2026-01-19 15:12:38
evt_004507,226,84,rate_review,product_detail,2026-01-09 20:40:42
evt_007008,351,114,view,search_results,2026-01-13 14:20:17
evt_005013,251,69,add_to_cart,product_detail,2026-01-25 08:29:38
evt_004622,232,37,add_to_wishlist,product_detail,2026-01-11 03:16:44
evt_001741,88,196,search_click,search_results,2026-01-27 21:35:36
evt_006514,326,145,rate_review,product_detail,2026-01-27 00:24:12
evt_000137,7,141,remove_from_cart,cart,2026-01-10 05:47:41
evt_002538,127,38,purchase,checkout,2026-01-30 05:18:39
evt_001655,83,140,view,search_results,2026-01-23 01:13:05
evt_007310,366,112,search_click,search_results,2026-01-21 03:53:05
evt_007177,359,196,view,home_page,2026-01-12 08:04:08
evt_004729,237,191,remove_from_cart,cart,2026-01-17 22:46:11
evt_007458,373,6,purchase,cart,2026-01-12 09:31:38
evt_001355,68,137,view,product_detail,2026-01-25 17:54:38
evt_003173,159,21,view,search_results,2026-01-28 22:13:16
evt_007085,355,21,search_click,search_results,2026-01-25 23:11:52
evt_007959,398,17,rate_review,product_detail,2026-01-25 19:10:17
evt_003525,177,105,search_click,search_results,2026-01-15 14:01:44
evt_007300,365,27,purchase,checkout,2026-01-25 18:45:08
evt_008936,447,150,view,category_page,2026-01-31 07:56:56
evt_003431,172,19,view,search_results,2026-01-22 17:46:43
evt_005566,279,92,add_to_cart,product_detail,2026-01-11 20:43:40
evt_003668,184,54,add_to_cart,home_page,2026-01-31 10:40:15
evt_005814,291,33,search_click,search_results,2026-01-10 11:46:55
evt_008710,436,80,add_to_cart,product_detail,2026-01-30 11:09:44
evt_009669,484,73,add_to_cart,home_page,2026-01-15 11:18:23
evt_009479,474,143,view,search_results,2026-01-20 16:01:59
evt_001143,58,40,share,home_page,2026-01-06 21:43:54
evt_001870,94,38,add_to_cart,cart,2026-01-01 16:47:09
evt_007964,399,105,view,search_results,2026-01-11 11:35:19
evt_000298,15,121,purchase,cart,2026-01-27 22:33:25
evt_004831,242,135,search_click,search_results,2026-01-10 08:40:14
evt_005119,256,196,view,search_results,2026-01-10 22:19:42
evt_008275,414,78,add_to_wishlist,home_page,2026-01-26 18:53:32
evt_003674,184,85,search_click,search_results,2026-01-31 17:07:49
evt_007786,390,67,purchase,checkout,2026-01-12 18:31:12
evt_008294,415,47,view,category_page,2026-01-10 11:18:49
evt_001487,75,129,view,search_results,2026-01-16 02:15:27
evt_000517,26,120,share,home_page,2026-01-02 11:14:01
evt_009320,466,146,view,product_detail,2026-01-13 06:54:23
evt_004731,237,155,add_to_cart,product_detail,2026-01-17 09:35:43
evt_005422,272,57,add_to_wishlist,product_detail,2026-01-30 20:22:41
evt_007523,377,41,add_to_cart,product_detail,2026-01-25 21:27:01
evt_005864,294,191,purchase,checkout,2026-01-22 05:55:10
evt_009504,476,109,purchase,cart,2026-01-13 07:35:44
evt_000118,6,142,search_click,search_results,2026-01-26 06:59:04
evt_007418,371,187,view,product_detail,2026-01-30 14:45:54
evt_004925,247,128,purchase,cart,2026-01-28 22:09:43
evt_007610,381,168,view,search_results,2026-01-08 13:51:49
evt_001609,81,194,view,category_page,2026-01-05 20:40:21
evt_000343,18,74,view,search_results,2026-01-11 12:48:10
evt_008073,404,6,add_to_cart,product_detail,2026-01-29 00:24:02
evt_004776,239,160,view,search_results,2026-01-16 19:54:20
evt_000710,36,163,search_click,search_results,2026-01-09 20:58:01
evt_000849,43,120,view,search_results,2026-01-01 11:18:43
evt_009368,469,34,view,category_page,2026-01-09 09:32:57
evt_005164,259,54,remove_from_cart,cart,2026-01-12 02:24:05
evt_008507,426,194,add_to_wishlist,product_detail,2026-01-08 11:19:38
evt_008053,403,70,search_click,search_results,2026-01-09 17:47:58
evt_005815,291,157,add_to_wishlist,home_page,2026-01-10 17:23:31
evt_005364,269,146,add_to_wishlist,home_page,2026-01-04 17:07:42
evt_002074,104,126,add_to_cart,cart,2026-01-05 14:07:47
evt_005222,262,162,add_to_wishlist,product_detail,2026-01-29 13:50:25
evt_009495,475,187,search_click,search_results,2026-01-07 21:05:41
evt_005410,271,184,search_click,search_results,2026-01-16 20:39:50
evt_007204,361,37,share,product_detail,2026-01-03 00:01:01
evt_002407,121,46,view,home_page,2026-01-15 01:15:14
evt_002869,144,30,add_to_cart,product_detail,2026-01-20 17:05:48
evt_007579,379,61,view,home_page,2026-01-24 13:10:03
evt_006218,311,168,view,category_page,2026-01-15 07:31:55
evt_009010,451,110,add_to_wishlist,home_page,2026-01-02 03:10:27
evt_006920,346,54,add_to_wishlist,home_page,2026-01-22 15:24:52
evt_006452,323,61,purchase,checkout,2026-01-27 11:00:47
evt_009808,491,136,view,search_results,2026-01-21 22:52:03
evt_007174,359,150,remove_from_cart,cart,2026-01-12 13:59:14
evt_004079,204,167,add_to_cart,home_page,2026-01-04 18:38:03
evt_003097,155,50,remove_from_cart,cart,2026-01-16 21:11:38
evt_008082,405,173,rate_review,product_detail,2026-01-31 07:08:26
evt_002605,131,32,search_click,search_results,2026-01-14 19:10:06
evt_008337,417,84,rate_review,product_detail,2026-01-01 01:58:16
evt_006132,307,95,view,search_results,2026-01-21 07:08:19
evt_006694,335,45,search_click,search_results,2026-01-16 10:40:48
evt_001726,87,162,view,category_page,2026-01-25 06:53:53
evt_000858,43,16,add_to_cart,product_detail,2026-01-01 10:11:17
evt_006623,332,61,add_to_cart,product_detail,2026-01-07 14:25:34
evt_008097,405,185,view,category_page,2026-01-31 18:40:38
evt_009614,481,142,add_to_wishlist,home_page,2026-01-29 21:23:41
evt_009759,488,61,purchase,cart,2026-01-30 11:31:37
evt_007609,381,12,remove_from_cart,cart,2026-01-08 05:05:22
evt_004701,236,140,view,home_page,2026-01-25 15:48:24
evt_009274,464,198,add_to_wishlist,home_page,2026-01-10 23:14:49
evt_004690,235,15,add_to_cart,cart,2026-01-19 22:39:15
evt_003293,165,101,search_click,search_results,2026-01-07 22:03:09
evt_007615,381,25,view,search_results,2026-01-08 06:20:21
evt_008243,413,127,share,product_detail,2026-01-24 08:39:43
evt_009059,453,188,view,product_detail,2026-01-28 21:02:09
evt_002532,127,1,add_to_cart,cart,2026-01-30 02:15:11
evt_007508,376,127,add_to_cart,product_detail,2026-01-03 19:14:35
evt_001899,95,129,view,home_page,2026-01-14 18:22:59
evt_006429,322,198,add_to_cart,home_page,2026-01-10 16:27:40
evt_007386,370,192,view,category_page,2026-01-13 00:38:09
evt_009349,468,131,add_to_wishlist,home_page,2026-01-27 21:08:47
evt_009724,487,66,add_to_cart,cart,2026-01-27 22:12:15
evt_008085,405,22,remove_from_cart,cart,2026-01-31 21:19:13
evt_004149,208,159,search_click,search_results,2026-01-22 17:51:05
evt_004253,213,126,add_to_wishlist,home_page,2026-01-18 19:04:33
evt_001718,86,92,add_to_cart,cart,2026-01-22 11:01:32
evt_003693,185,51,view,home_page,2026-01-28 00:31:17
evt_008583,430,100,remove_from_cart,cart,2026-01-30 17:02:16
evt_008392,420,103,remove_from_cart,cart,2026-01-31 11:03:22
evt_005502,276,38,add_to_cart,product_detail,2026-01-07 07:53:22
evt_009738,487,173,share,product_detail,2026-01-27 07:25:06
evt_006894,345,99,view,category_page,2026-01-07 09:16:11
evt_000210,11,79,share,product_detail,2026-01-28 22:11:45
evt_007885,395,37,add_to_cart,cart,2026-01-11 22:21:01
evt_000107,6,198,add_to_wishlist,home_page,2026-01-26 12:47:05
evt_006627,332,69,purchase,cart,2026-01-07 22:42:48
evt_007862,394,138,add_to_cart,product_detail,2026-01-15 03:32:07
evt_002585,130,36,add_to_cart,home_page,2026-01-04 17:51:23
evt_001001,51,131,view,search_results,2026-01-04 20:26:31
evt_009271,464,24,add_to_wishlist,home_page,2026-01-10 15:40:58
evt_002408,121,137,add_to_wishlist,product_detail,2026-01-15 16:05:41
evt_000743,38,68,share,home_page,2026-01-04 19:12:48
evt_006462,324,97,rate_review,product_detail,2026-01-16 08:04:30
evt_002506,126,32,view,search_results,2026-01-11 09:02:56
evt_000424,22,73,remove_from_cart,cart,2026-01-26 05:50:12
evt_009476,474,31,add_to_wishlist,product_detail,2026-01-20 23:29:03
evt_006112,306,145,view,category_page,2026-01-06 10:58:16
evt_006108,306,114,add_to_wishlist,home_page,2026-01-06 22:42:09
evt_000268,14,77,view,product_detail,2026-01-26 01:40:28
evt_005624,282,87,view,home_page,2026-01-08 07:14:39
evt_000399,20,17,purchase,checkout,2026-01-20 03:26:27
evt_009334,467,55,purchase,checkout,2026-01-30 02:39:33
evt_007281,365,109,search_click,search_results,2026-01-25 20:58:51
evt_009758,488,88,view,category_page,2026-01-30 13:37:09
evt_002591,130,187,view,category_page,2026-01-04 02:42:26
evt_001047,53,153,add_to_cart,product_detail,2026-01-29 03:56:10
evt_006822,342,186,view,home_page,2026-01-30 08:00:44
evt_003461,174,137,view,category_page,2026-01-24 09:03:08
evt_009389,470,12,add_to_cart,product_detail,2026-01-29 14:24:42
evt_004832,242,115,remove_from_cart,cart,2026-01-10 01:40:02
evt_001120,56,164,add_to_cart,cart,2026-01-17 04:12:06
evt_007652,383,125,view,product_detail,2026-01-06 03:13:43
evt_001740,87,176,view,home_page,2026-01-25 11:42:31
evt_002708,136,162,purchase,checkout,2026-01-09 11:49:00
evt_007283,365,43,add_to_wishlist,home_page,2026-01-25 18:09:34
evt_009917,496,125,view,category_page,2026-01-25 09:28:56
evt_001021,52,159,view,product_detail,2026-01-19 17:11:34
evt_007552,378,110,view,home_page,2026-01-23 22:22:08
evt_003513,176,43,add_to_cart,home_page,2026-01-29 22:46:24
evt_004118,206,38,search_click,search_results,2026-01-15 19:44:36
evt_009579,479,29,remove_from_cart,cart,2026-01-07 04:11:11
evt_002899,145,6,view,category_page,2026-01-29 02:40:43
evt_000411,21,26,remove_from_cart,cart,2026-01-24 12:15:40
evt_008491,425,19,view,category_page,2026-01-11 17:42:18
evt_005888,295,47,view,home_page,2026-01-24 23:14:09
evt_001975,99,80,view,category_page,2026-01-19 17:40:20
evt_009728,487,3,add_to_cart,product_detail,2026-01-27 22:48:50
evt_004364,219,119,purchase,checkout,2026-01-27 05:43:49
evt_005356,268,180,view,home_page,2026-01-09 03:36:12
evt_004504,226,65,add_to_cart,product_detail,2026-01-09 20:14:30
evt_007305,366,82,add_to_cart,cart,2026-01-21 10:15:40
evt_002217,111,84,add_to_cart,product_detail,2026-01-02 00:59:21
evt_002800,140,123,remove_from_cart,cart,2026-01-14 10:33:46
evt_009801,491,70,view,search_results,2026-01-21 21:13:03
evt_008076,404,100,remove_from_cart,cart,2026-01-29 18:42:07
evt_004891,245,84,add_to_wishlist,home_page,2026-01-13 08:54:09
evt_005946,298,61,add_to_wishlist,home_page,2026-01-13 19:34:29
evt_002059,103,7,add_to_wishlist,home_page,2026-01-29 04:26:29
evt_003216,161,19,search_click,search_results,2026-01-15 18:44:48
evt_000622,32,139,add_to_cart,product_detail,2026-01-24 02:03:18
evt_009764,489,53,view,home_page,2026-01-18 17:50:21
evt_004924,247,22,add_to_cart,product_detail,2026-01-28 21:36:29
evt_006508,326,98,view,category_page,2026-01-27 16:52:44
evt_003692,185,9,search_click,search_results,2026-01-28 23:00:21
evt_007225,362,51,purchase,checkout,2026-01-16 04:28:55
evt_002136,107,157,rate_review,product_detail,2026-01-29 20:28:44
evt_008927,447,124,view,category_page,2026-01-31 20:25:36
evt_006078,304,108,view,product_detail,2026-01-09 22:52:38
evt_003919,196,87,view,home_page,2026-01-22 13:59:29
evt_004007,201,6,view,category_page,2026-01-31 14:16:50
evt_009018,451,174,add_to_cart,cart,2026-01-02 10:59:46
evt_006966,349,149,add_to_wishlist,product_detail,2026-01-03 08:53:52
evt_009509,476,34,search_click,search_results,2026-01-13 07:17:57
evt_002352,118,149,rate_review,product_detail,2026-01-26 17:11:06
evt_004018,201,122,add_to_cart,product_detail,2026-01-31 00:38:41
evt_002671,134,123,view,product_detail,2026-01-08 18:33:48
evt_005402,271,104,add_to_cart,home_page,2026-01-16 13:25:09
evt_007717,386,62,rate_review,product_detail,2026-01-23 13:54:59
evt_008804,441,195,add_to_cart,cart,2026-01-27 04:51:42
evt_000021,2,59,view,product_detail,2026-01-27 11:29:07
evt_009637,482,39,add_to_wishlist,home_page,2026-01-07 11:59:49
evt_005153,258,64,search_click,search_results,2026-01-10 09:16:54
evt_008190,410,92,search_click,search_results,2026-01-23 04:44:01
evt_008278,414,133,view,product_detail,2026-01-26 05:42:17
evt_005248,263,184,search_click,search_results,2026-01-21 08:45:05
evt_009406,471,38,add_to_cart,home_page,2026-01-17 09:51:43
evt_006932,347,193,add_to_cart,cart,2026-01-18 23:24:19
evt_003957,198,173,view,search_results,2026-01-19 13:39:30
evt_008445,423,98,view,product_detail,2026-01-08 09:35:46
evt_009381,470,82,view,product_detail,2026-01-29 04:54:22
evt_003075,154,92,share,product_detail,2026-01-09 12:42:02
evt_008478,424,102,add_to_cart,product_detail,2026-01-10 03:11:20
evt_008708,436,173,search_click,search_results,2026-01-30 12:00:36
evt_006773,339,60,add_to_cart,cart,2026-01-11 17:06:37
evt_002419,121,55,view,product_detail,2026-01-15 12:58:57
evt_001832,92,38,share,home_page,2026-01-21 16:19:36
evt_003636,182,178,add_to_cart,home_page,2026-01-12 15:44:35
evt_005300,265,81,view,search_results,2026-01-10 02:10:01
evt_001634,82,82,purchase,checkout,2026-01-20 20:45:47
evt_006940,347,175,search_click,search_results,2026-01-18 20:00:01
evt_007199,360,38,view,home_page,2026-01-13 12:23:51
evt_003629,182,18,view,product_detail,2026-01-12 20:34:55
evt_001801,91,94,view,category_page,2026-01-04 22:32:31
evt_003512,176,105,add_to_cart,product_detail,2026-01-29 11:50:01
evt_008876,444,37,view,home_page,2026-01-15 15:25:51
